Date,Dish_Name,Quantity_Sold
12/2/2025,Green pepper flavor - Qian fish,4
12/2/2025,Mala flavor - Jiangtuan,13
12/2/2025,Mala flavor - Sea bass,13
12/2/2025,Mala flavor - Qian fish,13
12/3/2025,Chicken knee cartilage,14
12/3/2025,Grilled lamb skewers,41
12/3/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/3/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/3/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/3/2025,Garlic flavor - Jiangtuan,4
12/3/2025,Garlic flavor - Sea bass,4
12/3/2025,Garlic flavor - Qian fish,9
12/3/2025,Green pepper flavor - Jiangtuan,3
12/3/2025,Green pepper flavor - Sea bass,3
12/3/2025,Green pepper flavor - Qian fish,3
12/3/2025,Mala flavor - Jiangtuan,13
12/3/2025,Mala flavor - Sea bass,13
12/3/2025,Mala flavor - Qian fish,13
12/4/2025,Chicken knee cartilage,38
12/4/2025,Grilled lamb skewers,64
12/4/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/4/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/4/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/4/2025,Garlic flavor - Jiangtuan,2
12/4/2025,Garlic flavor - Sea bass,2
12/4/2025,Garlic flavor - Qian fish,5
12/4/2025,Pickled mustard greens flavor - Jiangtuan,1
12/4/2025,Pickled mustard greens flavor - Sea bass,1
12/4/2025,Pickled mustard greens flavor - Qian fish,2
12/4/2025,Green pepper flavor - Jiangtuan,5
12/4/2025,Green pepper flavor - Sea bass,5
12/4/2025,Green pepper flavor - Qian fish,5
12/4/2025,Mala flavor - Jiangtuan,11
12/4/2025,Mala flavor - Sea bass,11
12/4/2025,Mala flavor - Qian fish,11
12/5/2025,Chicken knee cartilage,20
12/5/2025,Grilled lamb skewers,90
12/5/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/5/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/5/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/5/2025,Garlic flavor - Jiangtuan,6
12/5/2025,Garlic flavor - Sea bass,6
12/5/2025,Garlic flavor - Qian fish,15
12/5/2025,Pickled mustard greens flavor - Jiangtuan,2
12/5/2025,Pickled mustard greens flavor - Sea bass,2
12/5/2025,Pickled mustard greens flavor - Qian fish,2
12/5/2025,Green pepper flavor - Jiangtuan,6
12/5/2025,Green pepper flavor - Sea bass,6
12/5/2025,Green pepper flavor - Qian fish,7
12/5/2025,Mala flavor - Jiangtuan,15
12/5/2025,Mala flavor - Sea bass,15
12/5/2025,Mala flavor - Qian fish,16
12/6/2025,Chicken knee cartilage,53
12/6/2025,Grilled lamb skewers,139
12/6/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/6/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/6/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/6/2025,Garlic flavor - Jiangtuan,9
12/6/2025,Garlic flavor - Sea bass,9
12/6/2025,Garlic flavor - Qian fish,17
12/6/2025,Pickled mustard greens flavor - Jiangtuan,1
12/6/2025,Pickled mustard greens flavor - Sea bass,1
12/6/2025,Pickled mustard greens flavor - Qian fish,1
12/6/2025,Green pepper flavor - Jiangtuan,8
12/6/2025,Green pepper flavor - Sea bass,8
12/6/2025,Green pepper flavor - Qian fish,8
12/6/2025,Mala flavor - Jiangtuan,18
12/6/2025,Mala flavor - Sea bass,18
12/6/2025,Mala flavor - Qian fish,18
12/7/2025,Chicken knee cartilage,87
12/7/2025,Grilled lamb skewers,104
12/7/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
12/7/2025,Old-jar pickled mustard greens flavor - Sea bass,3
12/7/2025,Old-jar pickled mustard greens flavor - Qian fish,3
12/7/2025,Garlic flavor - Jiangtuan,10
12/7/2025,Garlic flavor - Sea bass,10
12/7/2025,Garlic flavor - Qian fish,24
12/7/2025,Pickled mustard greens flavor - Jiangtuan,1
12/7/2025,Pickled mustard greens flavor - Sea bass,1
12/7/2025,Pickled mustard greens flavor - Qian fish,1
12/7/2025,Green pepper flavor - Jiangtuan,7
12/7/2025,Green pepper flavor - Sea bass,7
12/7/2025,Green pepper flavor - Qian fish,7
12/7/2025,Mala flavor - Jiangtuan,18
12/7/2025,Mala flavor - Sea bass,17
12/7/2025,Mala flavor - Qian fish,18
12/8/2025,Chicken knee cartilage,16
12/8/2025,Grilled lamb skewers,51
12/8/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/8/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/8/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/8/2025,Garlic flavor - Jiangtuan,4
12/8/2025,Garlic flavor - Sea bass,4
12/8/2025,Garlic flavor - Qian fish,4
12/8/2025,Pickled mustard greens flavor - Jiangtuan,1
12/8/2025,Pickled mustard greens flavor - Sea bass,1
12/8/2025,Pickled mustard greens flavor - Qian fish,1
12/8/2025,Green pepper flavor - Jiangtuan,3
12/8/2025,Green pepper flavor - Sea bass,3
12/8/2025,Green pepper flavor - Qian fish,3
12/8/2025,Mala flavor - Jiangtuan,10
12/8/2025,Mala flavor - Sea bass,10
12/8/2025,Mala flavor - Qian fish,10
12/9/2025,Chicken knee cartilage,18
12/9/2025,Grilled lamb skewers,34
12/9/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/9/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/9/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/9/2025,Garlic flavor - Jiangtuan,4
12/9/2025,Garlic flavor - Sea bass,4
12/9/2025,Garlic flavor - Qian fish,9
12/9/2025,Pickled mustard greens flavor - Jiangtuan,1
12/9/2025,Pickled mustard greens flavor - Sea bass,1
12/9/2025,Pickled mustard greens flavor - Qian fish,1
12/9/2025,Green pepper flavor - Jiangtuan,2
12/9/2025,Green pepper flavor - Sea bass,2
12/9/2025,Green pepper flavor - Qian fish,2
12/9/2025,Mala flavor - Jiangtuan,14
12/9/2025,Mala flavor - Sea bass,14
12/9/2025,Mala flavor - Qian fish,14
12/10/2025,Chicken knee cartilage,31
12/10/2025,Grilled lamb skewers,24
12/10/2025,Garlic flavor - Jiangtuan,3
12/10/2025,Garlic flavor - Sea bass,3
12/10/2025,Garlic flavor - Qian fish,4
12/10/2025,Pickled mustard greens flavor - Jiangtuan,1
12/10/2025,Pickled mustard greens flavor - Sea bass,1
12/10/2025,Pickled mustard greens flavor - Qian fish,1
12/10/2025,Green pepper flavor - Jiangtuan,5
12/10/2025,Green pepper flavor - Sea bass,5
12/10/2025,Green pepper flavor - Qian fish,5
12/10/2025,Mala flavor - Jiangtuan,15
12/10/2025,Mala flavor - Sea bass,15
12/10/2025,Mala flavor - Qian fish,15
12/11/2025,Chicken knee cartilage,24
12/11/2025,Grilled lamb skewers,54
12/11/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/11/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/11/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/11/2025,Garlic flavor - Jiangtuan,6
12/11/2025,Garlic flavor - Sea bass,6
12/11/2025,Garlic flavor - Qian fish,9
12/11/2025,Pickled mustard greens flavor - Jiangtuan,1
12/11/2025,Pickled mustard greens flavor - Sea bass,1
12/11/2025,Pickled mustard greens flavor - Qian fish,1
12/11/2025,Green pepper flavor - Jiangtuan,2
12/11/2025,Green pepper flavor - Sea bass,2
12/11/2025,Green pepper flavor - Qian fish,2
12/11/2025,Mala flavor - Jiangtuan,16
12/11/2025,Mala flavor - Sea bass,16
12/11/2025,Mala flavor - Qian fish,16
12/12/2025,Chicken knee cartilage,23
12/12/2025,Grilled lamb skewers,31
12/12/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/12/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/12/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/12/2025,Garlic flavor - Jiangtuan,4
12/12/2025,Garlic flavor - Sea bass,4
12/12/2025,Garlic flavor - Qian fish,8
12/12/2025,Pickled mustard greens flavor - Jiangtuan,2
12/12/2025,Pickled mustard greens flavor - Sea bass,2
12/12/2025,Pickled mustard greens flavor - Qian fish,2
12/12/2025,Green pepper flavor - Jiangtuan,3
12/12/2025,Green pepper flavor - Sea bass,3
12/12/2025,Green pepper flavor - Qian fish,3
12/12/2025,Mala flavor - Jiangtuan,16
12/12/2025,Mala flavor - Sea bass,16
12/12/2025,Mala flavor - Qian fish,16
12/13/2025,Chicken knee cartilage,41
12/13/2025,Grilled lamb skewers,129
12/13/2025,Old-jar pickled mustard greens flavor - Jiangtuan,4
12/13/2025,Old-jar pickled mustard greens flavor - Sea bass,4
12/13/2025,Old-jar pickled mustard greens flavor - Qian fish,4
12/13/2025,Garlic flavor - Jiangtuan,7
12/13/2025,Garlic flavor - Sea bass,7
12/13/2025,Garlic flavor - Qian fish,25
12/13/2025,Pickled mustard greens flavor - Jiangtuan,2
12/13/2025,Pickled mustard greens flavor - Sea bass,2
12/13/2025,Pickled mustard greens flavor - Qian fish,2
12/13/2025,Green pepper flavor - Jiangtuan,7
12/13/2025,Green pepper flavor - Sea bass,7
12/13/2025,Green pepper flavor - Qian fish,7
12/13/2025,Mala flavor - Jiangtuan,17
12/13/2025,Mala flavor - Sea bass,17
12/13/2025,Mala flavor - Qian fish,17
12/14/2025,Chicken knee cartilage,30
12/14/2025,Grilled lamb skewers,84
12/14/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
12/14/2025,Old-jar pickled mustard greens flavor - Sea bass,3
12/14/2025,Old-jar pickled mustard greens flavor - Qian fish,3
12/14/2025,Garlic flavor - Jiangtuan,8
12/14/2025,Garlic flavor - Sea bass,8
12/14/2025,Garlic flavor - Qian fish,17
12/14/2025,Pickled mustard greens flavor - Jiangtuan,1
12/14/2025,Pickled mustard greens flavor - Sea bass,1
12/14/2025,Pickled mustard greens flavor - Qian fish,1
12/14/2025,Green pepper flavor - Jiangtuan,6
12/14/2025,Green pepper flavor - Sea bass,6
12/14/2025,Green pepper flavor - Qian fish,6
12/14/2025,Mala flavor - Jiangtuan,20
12/14/2025,Mala flavor - Sea bass,20
12/14/2025,Mala flavor - Qian fish,20
12/15/2025,Chicken knee cartilage,22
12/15/2025,Grilled lamb skewers,63
12/15/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/15/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/15/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/15/2025,Garlic flavor - Jiangtuan,4
12/15/2025,Garlic flavor - Sea bass,4
12/15/2025,Garlic flavor - Qian fish,8
12/15/2025,Pickled mustard greens flavor - Jiangtuan,1
12/15/2025,Pickled mustard greens flavor - Sea bass,1
12/15/2025,Pickled mustard greens flavor - Qian fish,1
12/15/2025,Green pepper flavor - Jiangtuan,2
12/15/2025,Green pepper flavor - Sea bass,2
12/15/2025,Green pepper flavor - Qian fish,2
12/15/2025,Mala flavor - Jiangtuan,11
12/15/2025,Mala flavor - Sea bass,11
12/15/2025,Mala flavor - Qian fish,11
12/16/2025,Chicken knee cartilage,25
12/16/2025,Grilled lamb skewers,51
12/16/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/16/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/16/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/16/2025,Garlic flavor - Jiangtuan,4
12/16/2025,Garlic flavor - Sea bass,4
12/16/2025,Garlic flavor - Qian fish,4
12/16/2025,Green pepper flavor - Jiangtuan,3
12/16/2025,Green pepper flavor - Sea bass,3
12/16/2025,Green pepper flavor - Qian fish,3
12/16/2025,Mala flavor - Jiangtuan,10
12/16/2025,Mala flavor - Sea bass,10
12/16/2025,Mala flavor - Qian fish,10
12/17/2025,Chicken knee cartilage,26
12/17/2025,Grilled lamb skewers,44
12/17/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/17/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/17/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/17/2025,Garlic flavor - Jiangtuan,2
12/17/2025,Garlic flavor - Sea bass,2
12/17/2025,Garlic flavor - Qian fish,7
12/17/2025,Pickled mustard greens flavor - Jiangtuan,1
12/17/2025,Pickled mustard greens flavor - Sea bass,1
12/17/2025,Pickled mustard greens flavor - Qian fish,1
12/17/2025,Green pepper flavor - Jiangtuan,5
12/17/2025,Green pepper flavor - Sea bass,5
12/17/2025,Green pepper flavor - Qian fish,5
12/17/2025,Mala flavor - Jiangtuan,10
12/17/2025,Mala flavor - Sea bass,10
12/17/2025,Mala flavor - Qian fish,10
12/18/2025,Chicken knee cartilage,18
12/18/2025,Grilled lamb skewers,53
12/18/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/18/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/18/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/18/2025,Garlic flavor - Jiangtuan,4
12/18/2025,Garlic flavor - Sea bass,4
12/18/2025,Garlic flavor - Qian fish,5
12/18/2025,Pickled mustard greens flavor - Jiangtuan,1
12/18/2025,Pickled mustard greens flavor - Sea bass,1
12/18/2025,Pickled mustard greens flavor - Qian fish,1
12/18/2025,Green pepper flavor - Jiangtuan,3
12/18/2025,Green pepper flavor - Sea bass,3
12/18/2025,Green pepper flavor - Qian fish,3
12/18/2025,Mala flavor - Jiangtuan,14
12/18/2025,Mala flavor - Sea bass,14
12/18/2025,Mala flavor - Qian fish,14
12/19/2025,Chicken knee cartilage,52
12/19/2025,Grilled lamb skewers,58
12/19/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/19/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/19/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/19/2025,Garlic flavor - Jiangtuan,5
12/19/2025,Garlic flavor - Sea bass,5
12/19/2025,Garlic flavor - Qian fish,10
12/19/2025,Pickled mustard greens flavor - Jiangtuan,2
12/19/2025,Pickled mustard greens flavor - Sea bass,2
12/19/2025,Pickled mustard greens flavor - Qian fish,2
12/19/2025,Green pepper flavor - Jiangtuan,4
12/19/2025,Green pepper flavor - Sea bass,4
12/19/2025,Green pepper flavor - Qian fish,4
12/19/2025,Mala flavor - Jiangtuan,19
12/19/2025,Mala flavor - Sea bass,19
12/19/2025,Mala flavor - Qian fish,19
12/20/2025,Chicken knee cartilage,57
12/20/2025,Grilled lamb skewers,100
12/20/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
12/20/2025,Old-jar pickled mustard greens flavor - Sea bass,2
12/20/2025,Old-jar pickled mustard greens flavor - Qian fish,2
12/20/2025,Garlic flavor - Jiangtuan,10
12/20/2025,Garlic flavor - Sea bass,10
12/20/2025,Garlic flavor - Qian fish,19
12/20/2025,Pickled mustard greens flavor - Jiangtuan,1
12/20/2025,Pickled mustard greens flavor - Sea bass,1
12/20/2025,Pickled mustard greens flavor - Qian fish,1
12/20/2025,Green pepper flavor - Jiangtuan,7
12/20/2025,Green pepper flavor - Sea bass,7
12/20/2025,Green pepper flavor - Qian fish,7
12/20/2025,Mala flavor - Jiangtuan,19
12/20/2025,Mala flavor - Sea bass,19
12/20/2025,Mala flavor - Qian fish,19
12/21/2025,Chicken knee cartilage,30
12/21/2025,Grilled lamb skewers,149
12/21/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
12/21/2025,Old-jar pickled mustard greens flavor - Sea bass,3
12/21/2025,Old-jar pickled mustard greens flavor - Qian fish,3
12/21/2025,Garlic flavor - Jiangtuan,9
12/21/2025,Garlic flavor - Sea bass,9
12/21/2025,Garlic flavor - Qian fish,19
12/21/2025,Pickled mustard greens flavor - Jiangtuan,1
12/21/2025,Pickled mustard greens flavor - Sea bass,1
12/21/2025,Pickled mustard greens flavor - Qian fish,1
12/21/2025,Green pepper flavor - Jiangtuan,8
12/21/2025,Green pepper flavor - Sea bass,8
12/21/2025,Green pepper flavor - Qian fish,8
12/21/2025,Mala flavor - Jiangtuan,17
12/21/2025,Mala flavor - Sea bass,17
12/21/2025,Mala flavor - Qian fish,17
12/22/2025,Chicken knee cartilage,14
12/22/2025,Grilled lamb skewers,52
12/22/2025,Garlic flavor - Jiangtuan,3
12/22/2025,Garlic flavor - Sea bass,3
12/22/2025,Garlic flavor - Qian fish,4
12/22/2025,Green pepper flavor - Jiangtuan,6
12/22/2025,Green pepper flavor - Sea bass,6
12/22/2025,Green pepper flavor - Qian fish,6
12/22/2025,Mala flavor - Jiangtuan,12
12/22/2025,Mala flavor - Sea bass,12
12/22/2025,Mala flavor - Qian fish,12
12/23/2025,Chicken knee cartilage,37
12/23/2025,Grilled lamb skewers,54
12/23/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/23/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/23/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/23/2025,Garlic flavor - Jiangtuan,4
12/23/2025,Garlic flavor - Sea bass,4
12/23/2025,Garlic flavor - Qian fish,10
12/23/2025,Pickled mustard greens flavor - Jiangtuan,1
12/23/2025,Pickled mustard greens flavor - Sea bass,1
12/23/2025,Pickled mustard greens flavor - Qian fish,1
12/23/2025,Green pepper flavor - Jiangtuan,4
12/23/2025,Green pepper flavor - Sea bass,4
12/23/2025,Green pepper flavor - Qian fish,4
12/23/2025,Mala flavor - Jiangtuan,9
12/23/2025,Mala flavor - Sea bass,9
12/23/2025,Mala flavor - Qian fish,9
12/24/2025,Chicken knee cartilage,45
12/24/2025,Grilled lamb skewers,66
12/24/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
12/24/2025,Old-jar pickled mustard greens flavor - Sea bass,3
12/24/2025,Old-jar pickled mustard greens flavor - Qian fish,3
12/24/2025,Garlic flavor - Jiangtuan,4
12/24/2025,Garlic flavor - Sea bass,4
12/24/2025,Garlic flavor - Qian fish,8
12/24/2025,Pickled mustard greens flavor - Jiangtuan,1
12/24/2025,Pickled mustard greens flavor - Sea bass,1
12/24/2025,Pickled mustard greens flavor - Qian fish,1
12/24/2025,Green pepper flavor - Jiangtuan,5
12/24/2025,Green pepper flavor - Sea bass,5
12/24/2025,Green pepper flavor - Qian fish,5
12/24/2025,Mala flavor - Jiangtuan,13
12/24/2025,Mala flavor - Sea bass,13
12/24/2025,Mala flavor - Qian fish,13
12/25/2025,Chicken knee cartilage,49
12/25/2025,Grilled lamb skewers,31
12/25/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
12/25/2025,Old-jar pickled mustard greens flavor - Sea bass,1
12/25/2025,Old-jar pickled mustard greens flavor - Qian fish,1
12/25/2025,Garlic flavor - Jiangtuan,5
12/25/2025,Garlic flavor - Sea bass,5
12/25/2025,Garlic flavor - Qian fish,11
12/25/2025,Pickled mustard greens flavor - Jiangtuan,3
12/25/2025,Pickled mustard greens flavor - Sea bass,3
12/25/2025,Pickled mustard greens flavor - Qian fish,3
12/25/2025,Green pepper flavor - Jiangtuan,4
12/25/2025,Green pepper flavor - Sea bass,4
12/25/2025,Green pepper flavor - Qian fish,4
12/25/2025,Mala flavor - Jiangtuan,16
12/25/2025,Mala flavor - Sea bass,16
12/25/2025,Mala flavor - Qian fish,16
12/26/2025,Chicken knee cartilage,28
12/26/2025,Grilled lamb skewers,44
12/26/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
12/26/2025,Old-jar pickled mustard greens flavor - Sea bass,3
12/26/2025,Old-jar pickled mustard greens flavor - Qian fish,3
12/26/2025,Garlic flavor - Jiangtuan,5
12/26/2025,Garlic flavor - Sea bass,5
12/26/2025,Garlic flavor - Qian fish,12
12/26/2025,Pickled mustard greens flavor - Jiangtuan,2
12/26/2025,Pickled mustard greens flavor - Sea bass,2
12/26/2025,Pickled mustard greens flavor - Qian fish,2
12/26/2025,Green pepper flavor - Jiangtuan,5
12/26/2025,Green pepper flavor - Sea bass,5
12/26/2025,Green pepper flavor - Qian fish,5
12/26/2025,Mala flavor - Jiangtuan,20
12/26/2025,Mala flavor - Sea bass,20
12/26/2025,Mala flavor - Qian fish,20
12/27/2025,Chicken knee cartilage,59
12/27/2025,Grilled lamb skewers,105
12/27/2025,Old-jar pickled mustard greens flavor - Jiangtuan,6
12/27/2025,Old-jar pickled mustard greens flavor - Sea bass,6
12/27/2025,Old-jar pickled mustard greens flavor - Qian fish,6
12/27/2025,Garlic flavor - Jiangtuan,12
12/27/2025,Garlic flavor - Sea bass,14
12/27/2025,Garlic flavor - Qian fish,21
12/27/2025,Pickled mustard greens flavor - Sea bass,2
12/27/2025,Green pepper flavor - Jiangtuan,9
12/27/2025,Green pepper flavor - Sea bass,10
12/27/2025,Green pepper flavor - Qian fish,9
12/27/2025,Mala flavor - Jiangtuan,24
12/27/2025,Mala flavor - Sea bass,25
12/27/2025,Mala flavor - Qian fish,24
12/28/2025,Chicken knee cartilage,51
12/28/2025,Grilled lamb skewers,101
12/28/2025,Old-jar pickled mustard greens flavor - Jiangtuan,5
12/28/2025,Old-jar pickled mustard greens flavor - Sea bass,5
12/28/2025,Old-jar pickled mustard greens flavor - Qian fish,5
12/28/2025,Garlic flavor - Jiangtuan,9
